/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Device] cuda
  GPU: NVIDIA GeForce RTX 3090
  显存: 25.3 GB
[Experiment] toxigen_llm_clp0.0_con0.0_seed2024_0315_2107
[Data] Train: 7168 | Val: 896 | Test: 896
[CF] 加载 7204 条反事实 (llm)
[ClassWeight] [0.8634064 1.187935 ]
[Loss] WeightedCE (ls=0.0)
[Strategy] rampup_epochs=0, fairness loss 线性增长到 epoch 0
[Config] max_len=128, label_smoothing=0.0, ema_decay=0.0
[Val CF] 生成 767 条 swap 反事实 (用于 val CFR 计算)
[Model] /root/lanyun-fs/01nlpchongou/01_nlp_toxicity_classification/models/deberta-v3-base | Params: 184,062,850

============================================================
Epoch 1/6
============================================================

[Train]:   0%|          | 0/448 [00:00<?, ?it/s]
[Train]:   0%|          | 0/448 [00:01<?, ?it/s, ce=0.7484, clp=0.0000, con=0.0000, loss=0.7484]
[Train]:   0%|          | 1/448 [00:01<07:54,  1.06s/it, ce=0.7484, clp=0.0000, con=0.0000, loss=0.7484]
[Train]:   0%|          | 1/448 [00:01<07:54,  1.06s/it, ce=0.7589, clp=0.0000, con=0.0000, loss=0.7589]
[Train]:   0%|          | 2/448 [00:01<04:21,  1.71it/s, ce=0.7589, clp=0.0000, con=0.0000, loss=0.7589]
[Train]:   0%|          | 2/448 [00:01<04:21,  1.71it/s, ce=0.7548, clp=0.0000, con=0.0000, loss=0.7548]
[Train]:   1%|          | 3/448 [00:01<03:06,  2.39it/s, ce=0.7548, clp=0.0000, con=0.0000, loss=0.7548]
[Train]:   1%|          | 3/448 [00:01<03:06,  2.39it/s, ce=0.7578, clp=0.0000, con=0.0000, loss=0.7578]
[Train]:   1%|          | 4/448 [00:01<02:29,  2.97it/s, ce=0.7578, clp=0.0000, con=0.0000, loss=0.7578]
[Train]:   1%|          | 4/448 [00:01<02:29,  2.97it/s, ce=0.7460, clp=0.0000, con=0.0000, loss=0.7460]
[Train]:   1%|          | 5/448 [00:01<02:06,  3.51it/s, ce=0.7460, clp=0.0000, con=0.0000, loss=0.7460]
[Train]:   1%|          | 5/448 [00:02<02:06,  3.51it/s, ce=0.7455, clp=0.0000, con=0.0000, loss=0.7455]
[Train]:   1%|▏         | 6/448 [00:02<01:53,  3.88it/s, ce=0.7455, clp=0.0000, con=0.0000, loss=0.7455]
[Train]:   1%|▏         | 6/448 [00:02<01:53,  3.88it/s, ce=0.7362, clp=0.0000, con=0.0000, loss=0.7362]
[Train]:   2%|▏         | 7/448 [00:02<01:42,  4.32it/s, ce=0.7362, clp=0.0000, con=0.0000, loss=0.7362]
[Train]:   2%|▏         | 7/448 [00:02<01:42,  4.32it/s, ce=0.7256, clp=0.0000, con=0.0000, loss=0.7256]
[Train]:   2%|▏         | 8/448 [00:02<01:37,  4.50it/s, ce=0.7256, clp=0.0000, con=0.0000, loss=0.7256]
[Train]:   2%|▏         | 8/448 [00:02<01:37,  4.50it/s, ce=0.7181, clp=0.0000, con=0.0000, loss=0.7181]
[Train]:   2%|▏         | 9/448 [00:02<01:32,  4.73it/s, ce=0.7181, clp=0.0000, con=0.0000, loss=0.7181]
[Train]:   2%|▏         | 9/448 [00:02<01:32,  4.73it/s, ce=0.7172, clp=0.0000, con=0.0000, loss=0.7172]
[Train]:   2%|▏         | 10/448 [00:02<01:35,  4.61it/s, ce=0.7172, clp=0.0000, con=0.0000, loss=0.7172]
[Train]:   2%|▏         | 10/448 [00:03<01:35,  4.61it/s, ce=0.7229, clp=0.0000, con=0.0000, loss=0.7229]
[Train]:   2%|▏         | 11/448 [00:03<01:36,  4.52it/s, ce=0.7229, clp=0.0000, con=0.0000, loss=0.7229]
[Train]:   6%|▋         | 28/448 [00:06<01:23,  5.00it/s, ce=0.7022, clp=0.0000, con=0.0000, loss=0.7022]
[Train]:   6%|▋         | 29/448 [00:06<01:23,  5.04it/s, ce=0.7022, clp=0.0000, con=0.0000, loss=0.7022]
[Train]:   6%|▋         | 29/448 [00:07<01:23,  5.04it/s, ce=0.7042, clp=0.0000, con=0.0000, loss=0.7042]
[Train]:   7%|▋         | 30/448 [00:07<01:26,  4.85it/s, ce=0.7042, clp=0.0000, con=0.0000, loss=0.7042]
[Train]:   7%|▋         | 30/448 [00:07<01:26,  4.85it/s, ce=0.7056, clp=0.0000, con=0.0000, loss=0.7056]
[Train]:   7%|▋         | 31/448 [00:07<01:27,  4.75it/s, ce=0.7056, clp=0.0000, con=0.0000, loss=0.7056]
[Train]:   7%|▋         | 31/448 [00:07<01:27,  4.75it/s, ce=0.7052, clp=0.0000, con=0.0000, loss=0.7052]
[Train]:   7%|▋         | 32/448 [00:07<01:29,  4.62it/s, ce=0.7052, clp=0.0000, con=0.0000, loss=0.7052]
[Train]:   7%|▋         | 32/448 [00:07<01:29,  4.62it/s, ce=0.7039, clp=0.0000, con=0.0000, loss=0.7039]
[Train]:   7%|▋         | 33/448 [00:07<01:27,  4.72it/s, ce=0.7039, clp=0.0000, con=0.0000, loss=0.7039]
[Train]:   7%|▋         | 33/448 [00:07<01:27,  4.72it/s, ce=0.7048, clp=0.0000, con=0.0000, loss=0.7048]
[Train]:   8%|▊         | 34/448 [00:07<01:29,  4.60it/s, ce=0.7048, clp=0.0000, con=0.0000, loss=0.7048]
[Train]:   8%|▊         | 34/448 [00:08<01:29,  4.60it/s, ce=0.7044, clp=0.0000, con=0.0000, loss=0.7044]
[Train]:   8%|▊         | 35/448 [00:08<01:27,  4.71it/s, ce=0.7044, clp=0.0000, con=0.0000, loss=0.7044]
[Train]:   8%|▊         | 35/448 [00:08<01:27,  4.71it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:   8%|▊         | 36/448 [00:08<01:26,  4.77it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:   8%|▊         | 36/448 [00:08<01:26,  4.77it/s, ce=0.7056, clp=0.0000, con=0.0000, loss=0.7056]
[Train]:   8%|▊         | 37/448 [00:08<01:22,  4.99it/s, ce=0.7056, clp=0.0000, con=0.0000, loss=0.7056]
[Train]:   8%|▊         | 37/448 [00:08<01:22,  4.99it/s, ce=0.7060, clp=0.0000, con=0.0000, loss=0.7060]
[Train]:   8%|▊         | 38/448 [00:08<01:21,  5.01it/s, ce=0.7060, clp=0.0000, con=0.0000, loss=0.7060]
[Train]:   8%|▊         | 38/448 [00:08<01:21,  5.01it/s, ce=0.7052, clp=0.0000, con=0.0000, loss=0.7052]
[Train]:   9%|▊         | 39/448 [00:08<01:18,  5.21it/s, ce=0.7052, clp=0.0000, con=0.0000, loss=0.7052]
[Train]:   9%|▊         | 39/448 [00:09<01:18,  5.21it/s, ce=0.7058, clp=0.0000, con=0.0000, loss=0.7058]
[Train]:   9%|▉         | 40/448 [00:09<01:19,  5.10it/s, ce=0.7058, clp=0.0000, con=0.0000, loss=0.7058]
[Train]:   9%|▉         | 40/448 [00:09<01:19,  5.10it/s, ce=0.7065, clp=0.0000, con=0.0000, loss=0.7065]
[Train]:   9%|▉         | 41/448 [00:09<01:22,  4.92it/s, ce=0.7065, clp=0.0000, con=0.0000, loss=0.7065]
[Train]:   9%|▉         | 41/448 [00:09<01:22,  4.92it/s, ce=0.7071, clp=0.0000, con=0.0000, loss=0.7071]
[Train]:   9%|▉         | 42/448 [00:09<01:23,  4.85it/s, ce=0.7071, clp=0.0000, con=0.0000, loss=0.7071]
[Train]:   9%|▉         | 42/448 [00:09<01:23,  4.85it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
[Train]:  10%|▉         | 43/448 [00:09<01:20,  5.03it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
[Train]:  10%|▉         | 43/448 [00:09<01:20,  5.03it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
[Train]:  10%|▉         | 44/448 [00:09<01:22,  4.88it/s, ce=0.7067, clp=0.0000, con=0.0000, loss=0.7067]
[Train]:  10%|▉         | 44/448 [00:10<01:22,  4.88it/s, ce=0.7066, clp=0.0000, con=0.0000, loss=0.7066]
[Train]:  10%|█         | 45/448 [00:10<01:19,  5.10it/s, ce=0.7066, clp=0.0000, con=0.0000, loss=0.7066]
[Train]:  10%|█         | 45/448 [00:10<01:19,  5.10it/s, ce=0.7054, clp=0.0000, con=0.0000, loss=0.7054]
[Train]:  10%|█         | 46/448 [00:10<01:19,  5.05it/s, ce=0.7054, clp=0.0000, con=0.0000, loss=0.7054]
[Train]:  10%|█         | 46/448 [00:10<01:19,  5.05it/s, ce=0.7053, clp=0.0000, con=0.0000, loss=0.7053]
[Train]:  10%|█         | 47/448 [00:10<01:16,  5.27it/s, ce=0.7053, clp=0.0000, con=0.0000, loss=0.7053]
[Train]:  10%|█         | 47/448 [00:10<01:16,  5.27it/s, ce=0.7068, clp=0.0000, con=0.0000, loss=0.7068]
[Train]:  11%|█         | 48/448 [00:10<01:17,  5.18it/s, ce=0.7068, clp=0.0000, con=0.0000, loss=0.7068]
[Train]:  11%|█         | 48/448 [00:10<01:17,  5.18it/s, ce=0.7071, clp=0.0000, con=0.0000, loss=0.7071]
[Train]:  11%|█         | 49/448 [00:10<01:16,  5.20it/s, ce=0.7071, clp=0.0000, con=0.0000, loss=0.7071]
[Train]:  11%|█         | 49/448 [00:11<01:16,  5.20it/s, ce=0.7073, clp=0.0000, con=0.0000, loss=0.7073]
[Train]:  11%|█         | 50/448 [00:11<01:20,  4.95it/s, ce=0.7073, clp=0.0000, con=0.0000, loss=0.7073]
[Train]:  11%|█         | 50/448 [00:11<01:20,  4.95it/s, ce=0.7072, clp=0.0000, con=0.0000, loss=0.7072]
[Train]:  11%|█▏        | 51/448 [00:11<01:16,  5.16it/s, ce=0.7072, clp=0.0000, con=0.0000, loss=0.7072]
[Train]:  11%|█▏        | 51/448 [00:11<01:16,  5.16it/s, ce=0.7075, clp=0.0000, con=0.0000, loss=0.7075]
[Train]:  12%|█▏        | 52/448 [00:11<01:17,  5.12it/s, ce=0.7075, clp=0.0000, con=0.0000, loss=0.7075]
[Train]:  12%|█▏        | 52/448 [00:11<01:17,  5.12it/s, ce=0.7073, clp=0.0000, con=0.0000, loss=0.7073]
[Train]:  12%|█▏        | 53/448 [00:11<01:14,  5.33it/s, ce=0.7073, clp=0.0000, con=0.0000, loss=0.7073]
[Train]:  12%|█▏        | 53/448 [00:11<01:14,  5.33it/s, ce=0.7069, clp=0.0000, con=0.0000, loss=0.7069]
[Train]:  12%|█▏        | 54/448 [00:11<01:14,  5.26it/s, ce=0.7069, clp=0.0000, con=0.0000, loss=0.7069]
[Train]:  12%|█▏        | 54/448 [00:11<01:14,  5.26it/s, ce=0.7052, clp=0.0000, con=0.0000, loss=0.7052]
[Train]:  12%|█▏        | 55/448 [00:11<01:12,  5.39it/s, ce=0.7052, clp=0.0000, con=0.0000, loss=0.7052]
[Train]:  12%|█▏        | 55/448 [00:12<01:12,  5.39it/s, ce=0.7065, clp=0.0000, con=0.0000, loss=0.7065]
[Train]:  12%|█▎        | 56/448 [00:12<01:14,  5.23it/s, ce=0.7065, clp=0.0000, con=0.0000, loss=0.7065]
[Train]:  12%|█▎        | 56/448 [00:12<01:14,  5.23it/s, ce=0.7075, clp=0.0000, con=0.0000, loss=0.7075]
[Train]:  13%|█▎        | 57/448 [00:12<01:12,  5.42it/s, ce=0.7075, clp=0.0000, con=0.0000, loss=0.7075]
[Train]:  13%|█▎        | 57/448 [00:12<01:12,  5.42it/s, ce=0.7064, clp=0.0000, con=0.0000, loss=0.7064]
[Train]:  13%|█▎        | 58/448 [00:12<01:13,  5.30it/s, ce=0.7064, clp=0.0000, con=0.0000, loss=0.7064]
[Train]:  13%|█▎        | 58/448 [00:12<01:13,  5.30it/s, ce=0.7061, clp=0.0000, con=0.0000, loss=0.7061]
[Train]:  13%|█▎        | 59/448 [00:12<01:11,  5.45it/s, ce=0.7061, clp=0.0000, con=0.0000, loss=0.7061]
[Train]:  13%|█▎        | 59/448 [00:12<01:11,  5.45it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:  13%|█▎        | 60/448 [00:12<01:14,  5.20it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:  13%|█▎        | 60/448 [00:13<01:14,  5.20it/s, ce=0.7052, clp=0.0000, con=0.0000, loss=0.7052]
[Train]:  14%|█▎        | 61/448 [00:13<01:15,  5.13it/s, ce=0.7052, clp=0.0000, con=0.0000, loss=0.7052]
[Train]:  14%|█▎        | 61/448 [00:13<01:15,  5.13it/s, ce=0.7054, clp=0.0000, con=0.0000, loss=0.7054]
[Train]:  14%|█▍        | 62/448 [00:13<01:16,  5.05it/s, ce=0.7054, clp=0.0000, con=0.0000, loss=0.7054]
[Train]:  14%|█▍        | 62/448 [00:13<01:16,  5.05it/s, ce=0.7049, clp=0.0000, con=0.0000, loss=0.7049]
[Train]:  14%|█▍        | 63/448 [00:13<01:13,  5.22it/s, ce=0.7049, clp=0.0000, con=0.0000, loss=0.7049]
[Train]:  14%|█▍        | 63/448 [00:13<01:13,  5.22it/s, ce=0.7054, clp=0.0000, con=0.0000, loss=0.7054]
[Train]:  14%|█▍        | 64/448 [00:13<01:15,  5.09it/s, ce=0.7054, clp=0.0000, con=0.0000, loss=0.7054]
[Train]:  14%|█▍        | 64/448 [00:13<01:15,  5.09it/s, ce=0.7060, clp=0.0000, con=0.0000, loss=0.7060]
[Train]:  15%|█▍        | 65/448 [00:13<01:14,  5.17it/s, ce=0.7060, clp=0.0000, con=0.0000, loss=0.7060]
[Train]:  15%|█▍        | 65/448 [00:14<01:14,  5.17it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:  15%|█▍        | 66/448 [00:14<01:17,  4.93it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:  15%|█▍        | 66/448 [00:14<01:17,  4.93it/s, ce=0.7057, clp=0.0000, con=0.0000, loss=0.7057]
[Train]:  15%|█▍        | 67/448 [00:14<01:21,  4.68it/s, ce=0.7057, clp=0.0000, con=0.0000, loss=0.7057]
[Train]:  15%|█▍        | 67/448 [00:14<01:21,  4.68it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:  15%|█▌        | 68/448 [00:14<01:21,  4.67it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:  15%|█▌        | 68/448 [00:14<01:21,  4.67it/s, ce=0.7052, clp=0.0000, con=0.0000, loss=0.7052]
[Train]:  15%|█▌        | 69/448 [00:14<01:19,  4.76it/s, ce=0.7052, clp=0.0000, con=0.0000, loss=0.7052]
[Train]:  15%|█▌        | 69/448 [00:15<01:19,  4.76it/s, ce=0.7058, clp=0.0000, con=0.0000, loss=0.7058]
[Train]:  16%|█▌        | 70/448 [00:15<01:20,  4.67it/s, ce=0.7058, clp=0.0000, con=0.0000, loss=0.7058]
[Train]:  16%|█▌        | 70/448 [00:15<01:20,  4.67it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:  16%|█▌        | 71/448 [00:15<01:17,  4.88it/s, ce=0.7055, clp=0.0000, con=0.0000, loss=0.7055]
[Train]:  16%|█▌        | 71/448 [00:15<01:17,  4.88it/s, ce=0.7054, clp=0.0000, con=0.0000, loss=0.7054]
[Train]:  16%|█▌        | 72/448 [00:15<01:17,  4.86it/s, ce=0.7054, clp=0.0000, con=0.0000, loss=0.7054]
[Train]:  16%|█▌        | 72/448 [00:15<01:17,  4.86it/s, ce=0.7054, clp=0.0000, con=0.0000, loss=0.7054]
[Train]:  16%|█▋        | 73/448 [00:15<01:14,  5.04it/s, ce=0.7054, clp=0.0000, con=0.0000, loss=0.7054]
[Train]:  16%|█▋        | 73/448 [00:15<01:14,  5.04it/s, ce=0.7056, clp=0.0000, con=0.0000, loss=0.7056]
[Train]:  17%|█▋        | 74/448 [00:15<01:14,  5.00it/s, ce=0.7056, clp=0.0000, con=0.0000, loss=0.7056]
[Train]:  17%|█▋        | 74/448 [00:15<01:14,  5.00it/s, ce=0.7063, clp=0.0000, con=0.0000, loss=0.7063]
[Train]:  17%|█▋        | 75/448 [00:15<01:12,  5.12it/s, ce=0.7063, clp=0.0000, con=0.0000, loss=0.7063]
[Train]:  17%|█▋        | 75/448 [00:16<01:12,  5.12it/s, ce=0.7064, clp=0.0000, con=0.0000, loss=0.7064]
[Train]:  17%|█▋        | 76/448 [00:16<01:15,  4.94it/s, ce=0.7064, clp=0.0000, con=0.0000, loss=0.7064]
[Train]:  17%|█▋        | 76/448 [00:16<01:15,  4.94it/s, ce=0.7061, clp=0.0000, con=0.0000, loss=0.7061]
[Train]:  17%|█▋        | 77/448 [00:16<01:12,  5.11it/s, ce=0.7061, clp=0.0000, con=0.0000, loss=0.7061]
[Train]:  17%|█▋        | 77/448 [00:16<01:12,  5.11it/s, ce=0.7056, clp=0.0000, con=0.0000, loss=0.7056]
[Train]:  17%|█▋        | 78/448 [00:16<01:13,  5.03it/s, ce=0.7056, clp=0.0000, con=0.0000, loss=0.7056]
[Train]:  17%|█▋        | 78/448 [00:16<01:13,  5.03it/s, ce=0.7057, clp=0.0000, con=0.0000, loss=0.7057]
[Train]:  18%|█▊        | 79/448 [00:16<01:10,  5.21it/s, ce=0.7057, clp=0.0000, con=0.0000, loss=0.7057]
[Train]:  18%|█▊        | 79/448 [00:16<01:10,  5.21it/s, ce=0.7049, clp=0.0000, con=0.0000, loss=0.7049]
[Train]:  18%|█▊        | 80/448 [00:16<01:12,  5.08it/s, ce=0.7049, clp=0.0000, con=0.0000, loss=0.7049]
[Train]:  18%|█▊        | 80/448 [00:17<01:12,  5.08it/s, ce=0.7039, clp=0.0000, con=0.0000, loss=0.7039]
