/root/miniconda/lib/python3.8/site-packages/torchvision/datapoints/__init__.py:12: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
/root/miniconda/lib/python3.8/site-packages/torchvision/transforms/v2/__init__.py:54: UserWarning: The torchvision.datapoints and torchvision.transforms.v2 namespaces are still Beta. While we do not expect major breaking changes, some APIs may still change according to user feedback. Please submit any feedback you may have in this issue: https://github.com/pytorch/vision/issues/6753, and you can also check out https://github.com/pytorch/vision/issues/7319 to learn more about the APIs that we suspect might involve future changes. You can silence this warning by calling torchvision.disable_beta_transforms_warning().
  warnings.warn(_BETA_TRANSFORMS_WARNING)
[Hardware] TF32 acceleration enabled for Ampere+ GPUs.
[Device] cuda
  GPU: NVIDIA GeForce RTX 3090
  显存: 25.3 GB
[Experiment] hatexplain_llm_clp0.0_con0.0_seed2024_0315_1857
[Data] Train: 15383 | Val: 1922 | Test: 1924
[CF] 加载 22133 条反事实 (llm)
[ClassWeight] [1.2304431 0.842258 ]
[Loss] WeightedCE (ls=0.0)
[Strategy] rampup_epochs=0, fairness loss 线性增长到 epoch 0
[Config] max_len=128, label_smoothing=0.0, ema_decay=0.0
[Val CF] 生成 1647 条 swap 反事实 (用于 val CFR 计算)
[Model] /root/lanyun-fs/01nlpchongou/01_nlp_toxicity_classification/models/deberta-v3-base | Params: 184,062,850
============================================================
Epoch 1/6
============================================================
[Train]:   0%|          | 0/962 [00:00<?, ?it/s]
[Train]:   0%|          | 0/962 [00:00<?, ?it/s, ce=0.7578, clp=0.0000, con=0.0000, loss=0.7578]
[Train]:  41%|████      | 392/962 [01:09<01:35,  5.95it/s, ce=0.4541, clp=0.0000, con=0.0000, loss=0.4541]
[Train]:  41%|████      | 392/962 [01:09<01:35,  5.95it/s, ce=0.4536, clp=0.0000, con=0.0000, loss=0.4536]
[Train]:  41%|████      | 393/962 [01:09<01:32,  6.13it/s, ce=0.4536, clp=0.0000, con=0.0000, loss=0.4536]
[Train]:  41%|████      | 393/962 [01:09<01:32,  6.13it/s, ce=0.4538, clp=0.0000, con=0.0000, loss=0.4538]
[Train]:  41%|████      | 394/962 [01:09<01:35,  5.95it/s, ce=0.4538, clp=0.0000, con=0.0000, loss=0.4538]
[Train]:  41%|████      | 394/962 [01:09<01:35,  5.95it/s, ce=0.4542, clp=0.0000, con=0.0000, loss=0.4542]
[Train]:  41%|████      | 395/962 [01:09<01:32,  6.11it/s, ce=0.4542, clp=0.0000, con=0.0000, loss=0.4542]
[Train]:  41%|████      | 395/962 [01:09<01:32,  6.11it/s, ce=0.4542, clp=0.0000, con=0.0000, loss=0.4542]
[Train]:  41%|████      | 396/962 [01:09<01:37,  5.82it/s, ce=0.4542, clp=0.0000, con=0.0000, loss=0.4542]
[Train]:  41%|████      | 396/962 [01:09<01:37,  5.82it/s, ce=0.4541, clp=0.0000, con=0.0000, loss=0.4541]
[Train]:  41%|████▏     | 397/962 [01:09<01:34,  6.00it/s, ce=0.4541, clp=0.0000, con=0.0000, loss=0.4541]
[Train]:  41%|████▏     | 397/962 [01:10<01:34,  6.00it/s, ce=0.4544, clp=0.0000, con=0.0000, loss=0.4544]
[Train]:  41%|████▏     | 398/962 [01:10<01:36,  5.86it/s, ce=0.4544, clp=0.0000, con=0.0000, loss=0.4544]
[Train]:  41%|████▏     | 398/962 [01:10<01:36,  5.86it/s, ce=0.4545, clp=0.0000, con=0.0000, loss=0.4545]
[Train]:  41%|████▏     | 399/962 [01:10<01:33,  6.02it/s, ce=0.4545, clp=0.0000, con=0.0000, loss=0.4545]
[Train]:  41%|████▏     | 399/962 [01:10<01:33,  6.02it/s, ce=0.4540, clp=0.0000, con=0.0000, loss=0.4540]
[Train]:  42%|████▏     | 400/962 [01:10<01:35,  5.88it/s, ce=0.4540, clp=0.0000, con=0.0000, loss=0.4540]
[Train]:  42%|████▏     | 400/962 [01:10<01:35,  5.88it/s, ce=0.4544, clp=0.0000, con=0.0000, loss=0.4544]
[Train]:  42%|████▏     | 401/962 [01:10<01:32,  6.06it/s, ce=0.4544, clp=0.0000, con=0.0000, loss=0.4544]
[Train]:  42%|████▏     | 401/962 [01:10<01:32,  6.06it/s, ce=0.4538, clp=0.0000, con=0.0000, loss=0.4538]
[Train]:  42%|████▏     | 402/962 [01:10<01:36,  5.81it/s, ce=0.4538, clp=0.0000, con=0.0000, loss=0.4538]
[Train]:  42%|████▏     | 402/962 [01:10<01:36,  5.81it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  42%|████▏     | 403/962 [01:10<01:33,  6.00it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  42%|████▏     | 403/962 [01:11<01:33,  6.00it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  42%|████▏     | 404/962 [01:11<01:35,  5.83it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  42%|████▏     | 404/962 [01:11<01:35,  5.83it/s, ce=0.4534, clp=0.0000, con=0.0000, loss=0.4534]
[Train]:  42%|████▏     | 405/962 [01:11<01:32,  6.00it/s, ce=0.4534, clp=0.0000, con=0.0000, loss=0.4534]
[Train]:  42%|████▏     | 405/962 [01:11<01:32,  6.00it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  42%|████▏     | 406/962 [01:11<01:35,  5.82it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  42%|████▏     | 406/962 [01:11<01:35,  5.82it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  42%|████▏     | 407/962 [01:11<01:34,  5.90it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  42%|████▏     | 407/962 [01:11<01:34,  5.90it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  42%|████▏     | 408/962 [01:11<01:36,  5.74it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  42%|████▏     | 408/962 [01:11<01:36,  5.74it/s, ce=0.4523, clp=0.0000, con=0.0000, loss=0.4523]
[Train]:  43%|████▎     | 409/962 [01:11<01:33,  5.92it/s, ce=0.4523, clp=0.0000, con=0.0000, loss=0.4523]
[Train]:  43%|████▎     | 409/962 [01:12<01:33,  5.92it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  43%|████▎     | 410/962 [01:12<01:37,  5.66it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  43%|████▎     | 410/962 [01:12<01:37,  5.66it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  43%|████▎     | 411/962 [01:12<01:34,  5.85it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  43%|████▎     | 411/962 [01:12<01:34,  5.85it/s, ce=0.4532, clp=0.0000, con=0.0000, loss=0.4532]
[Train]:  43%|████▎     | 412/962 [01:12<01:35,  5.73it/s, ce=0.4532, clp=0.0000, con=0.0000, loss=0.4532]
[Train]:  43%|████▎     | 412/962 [01:12<01:35,  5.73it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  43%|████▎     | 413/962 [01:12<01:36,  5.69it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  43%|████▎     | 413/962 [01:12<01:36,  5.69it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  43%|████▎     | 414/962 [01:12<01:40,  5.45it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  43%|████▎     | 414/962 [01:13<01:40,  5.45it/s, ce=0.4540, clp=0.0000, con=0.0000, loss=0.4540]
[Train]:  43%|████▎     | 415/962 [01:13<01:39,  5.50it/s, ce=0.4540, clp=0.0000, con=0.0000, loss=0.4540]
[Train]:  43%|████▎     | 415/962 [01:13<01:39,  5.50it/s, ce=0.4536, clp=0.0000, con=0.0000, loss=0.4536]
[Train]:  43%|████▎     | 416/962 [01:13<01:42,  5.32it/s, ce=0.4536, clp=0.0000, con=0.0000, loss=0.4536]
[Train]:  43%|████▎     | 416/962 [01:13<01:42,  5.32it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  43%|████▎     | 417/962 [01:13<01:40,  5.40it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  43%|████▎     | 417/962 [01:13<01:40,  5.40it/s, ce=0.4536, clp=0.0000, con=0.0000, loss=0.4536]
[Train]:  43%|████▎     | 418/962 [01:13<01:44,  5.20it/s, ce=0.4536, clp=0.0000, con=0.0000, loss=0.4536]
[Train]:  43%|████▎     | 418/962 [01:13<01:44,  5.20it/s, ce=0.4538, clp=0.0000, con=0.0000, loss=0.4538]
[Train]:  44%|████▎     | 419/962 [01:13<01:40,  5.40it/s, ce=0.4538, clp=0.0000, con=0.0000, loss=0.4538]
[Train]:  44%|████▎     | 419/962 [01:14<01:40,  5.40it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  44%|████▎     | 420/962 [01:14<01:42,  5.29it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  44%|████▎     | 420/962 [01:14<01:42,  5.29it/s, ce=0.4530, clp=0.0000, con=0.0000, loss=0.4530]
[Train]:  44%|████▍     | 421/962 [01:14<01:40,  5.40it/s, ce=0.4530, clp=0.0000, con=0.0000, loss=0.4530]
[Train]:  44%|████▍     | 421/962 [01:14<01:40,  5.40it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  44%|████▍     | 422/962 [01:14<01:41,  5.31it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  44%|████▍     | 422/962 [01:14<01:41,  5.31it/s, ce=0.4526, clp=0.0000, con=0.0000, loss=0.4526]
[Train]:  44%|████▍     | 423/962 [01:14<01:37,  5.52it/s, ce=0.4526, clp=0.0000, con=0.0000, loss=0.4526]
[Train]:  44%|████▍     | 423/962 [01:14<01:37,  5.52it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  44%|████▍     | 424/962 [01:14<01:37,  5.50it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  44%|████▍     | 424/962 [01:14<01:37,  5.50it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  44%|████▍     | 425/962 [01:14<01:33,  5.74it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  44%|████▍     | 425/962 [01:15<01:33,  5.74it/s, ce=0.4532, clp=0.0000, con=0.0000, loss=0.4532]
[Train]:  44%|████▍     | 426/962 [01:15<01:35,  5.62it/s, ce=0.4532, clp=0.0000, con=0.0000, loss=0.4532]
[Train]:  44%|████▍     | 426/962 [01:15<01:35,  5.62it/s, ce=0.4531, clp=0.0000, con=0.0000, loss=0.4531]
[Train]:  44%|████▍     | 427/962 [01:15<01:31,  5.82it/s, ce=0.4531, clp=0.0000, con=0.0000, loss=0.4531]
[Train]:  44%|████▍     | 427/962 [01:15<01:31,  5.82it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  44%|████▍     | 428/962 [01:15<01:33,  5.69it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  44%|████▍     | 428/962 [01:15<01:33,  5.69it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  45%|████▍     | 429/962 [01:15<01:30,  5.87it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  45%|████▍     | 429/962 [01:15<01:30,  5.87it/s, ce=0.4526, clp=0.0000, con=0.0000, loss=0.4526]
[Train]:  45%|████▍     | 430/962 [01:15<01:32,  5.75it/s, ce=0.4526, clp=0.0000, con=0.0000, loss=0.4526]
[Train]:  45%|████▍     | 430/962 [01:15<01:32,  5.75it/s, ce=0.4524, clp=0.0000, con=0.0000, loss=0.4524]
[Train]:  45%|████▍     | 431/962 [01:15<01:29,  5.95it/s, ce=0.4524, clp=0.0000, con=0.0000, loss=0.4524]
[Train]:  45%|████▍     | 431/962 [01:16<01:29,  5.95it/s, ce=0.4523, clp=0.0000, con=0.0000, loss=0.4523]
[Train]:  45%|████▍     | 432/962 [01:16<01:31,  5.80it/s, ce=0.4523, clp=0.0000, con=0.0000, loss=0.4523]
[Train]:  45%|████▍     | 432/962 [01:16<01:31,  5.80it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  45%|████▌     | 433/962 [01:16<01:28,  5.97it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  45%|████▌     | 433/962 [01:16<01:28,  5.97it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  45%|████▌     | 434/962 [01:16<01:31,  5.80it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  45%|████▌     | 434/962 [01:16<01:31,  5.80it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  45%|████▌     | 435/962 [01:16<01:28,  5.98it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  45%|████▌     | 435/962 [01:16<01:28,  5.98it/s, ce=0.4540, clp=0.0000, con=0.0000, loss=0.4540]
[Train]:  45%|████▌     | 436/962 [01:16<01:31,  5.77it/s, ce=0.4540, clp=0.0000, con=0.0000, loss=0.4540]
[Train]:  45%|████▌     | 436/962 [01:16<01:31,  5.77it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  45%|████▌     | 437/962 [01:16<01:29,  5.88it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  45%|████▌     | 437/962 [01:17<01:29,  5.88it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  46%|████▌     | 438/962 [01:17<01:31,  5.74it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  46%|████▌     | 438/962 [01:17<01:31,  5.74it/s, ce=0.4534, clp=0.0000, con=0.0000, loss=0.4534]
[Train]:  46%|████▌     | 439/962 [01:17<01:28,  5.90it/s, ce=0.4534, clp=0.0000, con=0.0000, loss=0.4534]
[Train]:  46%|████▌     | 439/962 [01:17<01:28,  5.90it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  46%|████▌     | 440/962 [01:17<01:30,  5.74it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  46%|████▌     | 440/962 [01:17<01:30,  5.74it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  46%|████▌     | 441/962 [01:17<01:27,  5.92it/s, ce=0.4535, clp=0.0000, con=0.0000, loss=0.4535]
[Train]:  46%|████▌     | 441/962 [01:17<01:27,  5.92it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  46%|████▌     | 442/962 [01:17<01:29,  5.78it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  46%|████▌     | 442/962 [01:17<01:29,  5.78it/s, ce=0.4525, clp=0.0000, con=0.0000, loss=0.4525]
[Train]:  46%|████▌     | 443/962 [01:17<01:27,  5.94it/s, ce=0.4525, clp=0.0000, con=0.0000, loss=0.4525]
[Train]:  46%|████▌     | 443/962 [01:18<01:27,  5.94it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  46%|████▌     | 444/962 [01:18<01:29,  5.77it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  46%|████▌     | 444/962 [01:18<01:29,  5.77it/s, ce=0.4524, clp=0.0000, con=0.0000, loss=0.4524]
[Train]:  46%|████▋     | 445/962 [01:18<01:27,  5.93it/s, ce=0.4524, clp=0.0000, con=0.0000, loss=0.4524]
[Train]:  46%|████▋     | 445/962 [01:18<01:27,  5.93it/s, ce=0.4525, clp=0.0000, con=0.0000, loss=0.4525]
[Train]:  46%|████▋     | 446/962 [01:18<01:29,  5.77it/s, ce=0.4525, clp=0.0000, con=0.0000, loss=0.4525]
[Train]:  46%|████▋     | 446/962 [01:18<01:29,  5.77it/s, ce=0.4523, clp=0.0000, con=0.0000, loss=0.4523]
[Train]:  46%|████▋     | 447/962 [01:18<01:26,  5.92it/s, ce=0.4523, clp=0.0000, con=0.0000, loss=0.4523]
[Train]:  46%|████▋     | 447/962 [01:18<01:26,  5.92it/s, ce=0.4522, clp=0.0000, con=0.0000, loss=0.4522]
[Train]:  47%|████▋     | 448/962 [01:18<01:29,  5.76it/s, ce=0.4522, clp=0.0000, con=0.0000, loss=0.4522]
[Train]:  47%|████▋     | 448/962 [01:18<01:29,  5.76it/s, ce=0.4524, clp=0.0000, con=0.0000, loss=0.4524]
[Train]:  47%|████▋     | 449/962 [01:18<01:27,  5.89it/s, ce=0.4524, clp=0.0000, con=0.0000, loss=0.4524]
[Train]:  47%|████▋     | 449/962 [01:19<01:27,  5.89it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  47%|████▋     | 450/962 [01:19<01:31,  5.62it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  47%|████▋     | 450/962 [01:19<01:31,  5.62it/s, ce=0.4524, clp=0.0000, con=0.0000, loss=0.4524]
[Train]:  47%|████▋     | 451/962 [01:19<01:29,  5.71it/s, ce=0.4524, clp=0.0000, con=0.0000, loss=0.4524]
[Train]:  47%|████▋     | 451/962 [01:19<01:29,  5.71it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  47%|████▋     | 452/962 [01:19<01:31,  5.56it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  47%|████▋     | 452/962 [01:19<01:31,  5.56it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  47%|████▋     | 453/962 [01:19<01:28,  5.72it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  47%|████▋     | 453/962 [01:19<01:28,  5.72it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  47%|████▋     | 454/962 [01:19<01:30,  5.61it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  47%|████▋     | 454/962 [01:20<01:30,  5.61it/s, ce=0.4525, clp=0.0000, con=0.0000, loss=0.4525]
[Train]:  47%|████▋     | 455/962 [01:20<01:27,  5.81it/s, ce=0.4525, clp=0.0000, con=0.0000, loss=0.4525]
[Train]:  47%|████▋     | 455/962 [01:20<01:27,  5.81it/s, ce=0.4530, clp=0.0000, con=0.0000, loss=0.4530]
[Train]:  47%|████▋     | 456/962 [01:20<01:29,  5.67it/s, ce=0.4530, clp=0.0000, con=0.0000, loss=0.4530]
[Train]:  47%|████▋     | 456/962 [01:20<01:29,  5.67it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  48%|████▊     | 457/962 [01:20<01:26,  5.86it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  48%|████▊     | 457/962 [01:20<01:26,  5.86it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  48%|████▊     | 458/962 [01:20<01:27,  5.76it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  48%|████▊     | 458/962 [01:20<01:27,  5.76it/s, ce=0.4530, clp=0.0000, con=0.0000, loss=0.4530]
[Train]:  48%|████▊     | 459/962 [01:20<01:24,  5.95it/s, ce=0.4530, clp=0.0000, con=0.0000, loss=0.4530]
[Train]:  48%|████▊     | 459/962 [01:20<01:24,  5.95it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  48%|████▊     | 460/962 [01:20<01:27,  5.75it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  48%|████▊     | 460/962 [01:21<01:27,  5.75it/s, ce=0.4526, clp=0.0000, con=0.0000, loss=0.4526]
[Train]:  48%|████▊     | 461/962 [01:21<01:24,  5.92it/s, ce=0.4526, clp=0.0000, con=0.0000, loss=0.4526]
[Train]:  48%|████▊     | 461/962 [01:21<01:24,  5.92it/s, ce=0.4521, clp=0.0000, con=0.0000, loss=0.4521]
[Train]:  48%|████▊     | 462/962 [01:21<01:26,  5.77it/s, ce=0.4521, clp=0.0000, con=0.0000, loss=0.4521]
[Train]:  48%|████▊     | 462/962 [01:21<01:26,  5.77it/s, ce=0.4518, clp=0.0000, con=0.0000, loss=0.4518]
[Train]:  48%|████▊     | 463/962 [01:21<01:23,  5.98it/s, ce=0.4518, clp=0.0000, con=0.0000, loss=0.4518]
[Train]:  48%|████▊     | 463/962 [01:21<01:23,  5.98it/s, ce=0.4517, clp=0.0000, con=0.0000, loss=0.4517]
[Train]:  48%|████▊     | 464/962 [01:21<01:26,  5.78it/s, ce=0.4517, clp=0.0000, con=0.0000, loss=0.4517]
[Train]:  48%|████▊     | 464/962 [01:21<01:26,  5.78it/s, ce=0.4516, clp=0.0000, con=0.0000, loss=0.4516]
[Train]:  48%|████▊     | 465/962 [01:21<01:23,  5.97it/s, ce=0.4516, clp=0.0000, con=0.0000, loss=0.4516]
[Train]:  48%|████▊     | 465/962 [01:21<01:23,  5.97it/s, ce=0.4512, clp=0.0000, con=0.0000, loss=0.4512]
[Train]:  48%|████▊     | 466/962 [01:21<01:25,  5.79it/s, ce=0.4512, clp=0.0000, con=0.0000, loss=0.4512]
[Train]:  48%|████▊     | 466/962 [01:22<01:25,  5.79it/s, ce=0.4515, clp=0.0000, con=0.0000, loss=0.4515]
[Train]:  49%|████▊     | 467/962 [01:22<01:22,  5.98it/s, ce=0.4515, clp=0.0000, con=0.0000, loss=0.4515]
[Train]:  49%|████▊     | 467/962 [01:22<01:22,  5.98it/s, ce=0.4521, clp=0.0000, con=0.0000, loss=0.4521]
[Train]:  49%|████▊     | 468/962 [01:22<01:24,  5.85it/s, ce=0.4521, clp=0.0000, con=0.0000, loss=0.4521]
[Train]:  49%|████▊     | 468/962 [01:22<01:24,  5.85it/s, ce=0.4525, clp=0.0000, con=0.0000, loss=0.4525]
[Train]:  49%|████▉     | 469/962 [01:22<01:22,  6.01it/s, ce=0.4525, clp=0.0000, con=0.0000, loss=0.4525]
[Train]:  49%|████▉     | 469/962 [01:22<01:22,  6.01it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  49%|████▉     | 470/962 [01:22<01:24,  5.80it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
[Train]:  49%|████▉     | 470/962 [01:22<01:24,  5.80it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  49%|████▉     | 471/962 [01:22<01:22,  5.95it/s, ce=0.4527, clp=0.0000, con=0.0000, loss=0.4527]
[Train]:  49%|████▉     | 471/962 [01:22<01:22,  5.95it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  49%|████▉     | 472/962 [01:22<01:24,  5.83it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  49%|████▉     | 472/962 [01:23<01:24,  5.83it/s, ce=0.4534, clp=0.0000, con=0.0000, loss=0.4534]
[Train]:  49%|████▉     | 473/962 [01:23<01:21,  6.01it/s, ce=0.4534, clp=0.0000, con=0.0000, loss=0.4534]
[Train]:  49%|████▉     | 473/962 [01:23<01:21,  6.01it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  49%|████▉     | 474/962 [01:23<01:23,  5.87it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  49%|████▉     | 474/962 [01:23<01:23,  5.87it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  49%|████▉     | 475/962 [01:23<01:20,  6.04it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  49%|████▉     | 475/962 [01:23<01:20,  6.04it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  49%|████▉     | 476/962 [01:23<01:22,  5.86it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  49%|████▉     | 476/962 [01:23<01:22,  5.86it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  50%|████▉     | 477/962 [01:23<01:20,  6.03it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  50%|████▉     | 477/962 [01:23<01:20,  6.03it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  50%|████▉     | 478/962 [01:23<01:24,  5.76it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  50%|████▉     | 478/962 [01:24<01:24,  5.76it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  50%|████▉     | 479/962 [01:24<01:22,  5.89it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  50%|████▉     | 479/962 [01:24<01:22,  5.89it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  50%|████▉     | 480/962 [01:24<01:24,  5.70it/s, ce=0.4539, clp=0.0000, con=0.0000, loss=0.4539]
[Train]:  50%|████▉     | 480/962 [01:24<01:24,  5.70it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  50%|█████     | 481/962 [01:24<01:22,  5.85it/s, ce=0.4537, clp=0.0000, con=0.0000, loss=0.4537]
[Train]:  50%|█████     | 481/962 [01:24<01:22,  5.85it/s, ce=0.4534, clp=0.0000, con=0.0000, loss=0.4534]
[Train]:  50%|█████     | 482/962 [01:24<01:23,  5.72it/s, ce=0.4534, clp=0.0000, con=0.0000, loss=0.4534]
[Train]:  50%|█████     | 482/962 [01:24<01:23,  5.72it/s, ce=0.4532, clp=0.0000, con=0.0000, loss=0.4532]
[Train]:  50%|█████     | 483/962 [01:24<01:22,  5.81it/s, ce=0.4532, clp=0.0000, con=0.0000, loss=0.4532]
[Train]:  50%|█████     | 483/962 [01:25<01:22,  5.81it/s, ce=0.4530, clp=0.0000, con=0.0000, loss=0.4530]
[Train]:  50%|█████     | 484/962 [01:25<01:25,  5.61it/s, ce=0.4530, clp=0.0000, con=0.0000, loss=0.4530]
[Train]:  50%|█████     | 484/962 [01:25<01:25,  5.61it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  50%|█████     | 485/962 [01:25<01:23,  5.72it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  50%|█████     | 485/962 [01:25<01:23,  5.72it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  51%|█████     | 486/962 [01:25<01:26,  5.53it/s, ce=0.4529, clp=0.0000, con=0.0000, loss=0.4529]
[Train]:  51%|█████     | 486/962 [01:25<01:26,  5.53it/s, ce=0.4530, clp=0.0000, con=0.0000, loss=0.4530]
[Train]:  51%|█████     | 487/962 [01:25<01:22,  5.74it/s, ce=0.4530, clp=0.0000, con=0.0000, loss=0.4530]
[Train]:  51%|█████     | 487/962 [01:25<01:22,  5.74it/s, ce=0.4528, clp=0.0000, con=0.0000, loss=0.4528]
